,Unnamed: 0,Datetime,Tweet Id,Text,Username,label,Text_token
372,906,2022-02-21 23:33:03+00:00,1495904429547032577,new pxd from the roman fischer lab via pride human combat covid multi omics blood atlas https t co ybbk s yqs,proteomexchange,-1,new pxd roman fischer lab via pride human combat covid multi omics blood atlas https co ybbk yqs
373,910,2022-02-21 23:32:40+00:00,1495904333631791112,justintrudeau listen how sinister and evil schwab is and also listen to how justyn trudeau and his cabinet are directly involved in this scandal covid https t co vdwiqtmi ,billybo ,-1,justintrudeau listen sinister evil schwab also listen justyn trudeau cabinet directly involved scandal covid https co vdwiqtmi
374,917,2022-02-21 23:32:08+00:00,1495904198302609421,fox s neil cavuto said a second case of covid nearly killed him https t co dufjmocgvh,phmtrcly ,-1,fox neil cavuto said second case covid nearly killed https co dufjmocgvh
375,918,2022-02-21 23:32:08+00:00,1495904198000578563,shocking rich countries are vaccinating one person every second while majority of the poorest nations are yet to give a single covid dose borisjohnson suspend patents to stop big pharma monopolies support tripswaiver we need a peoplesvaccine https t co fpv x xkk,salib ,-1,shocking rich countries vaccinating one person every second majority poorest nations yet give single covid dose borisjohnson suspend patents stop big pharma monopolies support tripswaiver need peoplesvaccine https co fpv x xkk
376,922,2022-02-21 23:32:06+00:00,1495904192715702276,middleageriot john sipher rt now showing evacuees covid protocols in place at the evacuee hotel in rostov no positive tests hotel is pretty empty looking a few people with computers oh roubles for everybody who evacuates,ian ford,-1,middleageriot john sipher rt showing evacuees covid protocols place evacuee hotel rostov positive tests hotel pretty empty looking people computers oh roubles everybody evacuates
377,924,2022-02-21 23:32:03+00:00,1495904177427464203,it s not too late shropcouncil are offering covid vaccination clinics this week in shrewsbury oswestry https t co jrviftgsh,teamshrews,-1,late shropcouncil offering covid vaccination clinics week shrewsbury oswestry https co jrviftgsh
378,947,2022-02-21 23:31:30+00:00,1495904038705156104,im sorry about the lack of streaming over the past few weeks after i got from the hospital after my operation i tested positive for covid its messed up my energy levels and made it hard to game let alone stream in the evenings i hope ill be back soon i love you all ,thejefoeshow,-1,im sorry lack streaming past weeks got hospital operation tested positive covid messed energy levels made hard game let alone stream evenings hope ill back soon love
379,954,2022-02-21 23:31:17+00:00,1495903987723386881,ggreenwald just wondered what you thought of trudeaus approval of foreign influence in the form of funding of we network creating schools in kenya giving them millions in covid funds but only building a portion of the schools they said they built https t co fjezztiuv,ripdajuulz,-1,ggreenwald wondered thought trudeaus approval foreign influence form funding network creating schools kenya giving millions covid funds building portion schools said built https co fjezztiuv
380,958,2022-02-21 23:31:06+00:00,1495903939128180742,since the start of the pandemic americans have died from covid of all deaths worldwide that is about the same as uss maines which killed people in https t co glkets clj,covid scale,-1,since start pandemic americans died covid deaths worldwide uss maines killed people https co glkets clj
381,965,2022-02-21 23:30:56+00:00,1495903899336777733,mc kenna develbiss wants people to know that covid can strike younger people and it can have serious life changing effects addisonmi resident reflects on long recovery from covid https t co mufyrvulqr via lenaweenews,lenaweepanian,-1,mc kenna develbiss wants people know covid strike younger people serious life changing effects addisonmi resident reflects long recovery covid https co mufyrvulqr via lenaweenews
382,970,2022-02-21 23:30:48+00:00,1495903864750411777,the nih continues to illegally withhold and redact covid origins information https t co vbndzivdwn,johnstonshow,-1,nih continues illegally withhold redact covid origins information https co vbndzivdwn
383,977,2022-02-21 23:30:41+00:00,1495903836971548675,fox s neil cavuto said a second case of covid nearly killed him https t co nza xtlfz ,microsoftnews,-1,fox neil cavuto said second case covid nearly killed https co nza xtlfz
